_id,x,y,objectid,terminal_id,node,location,lot,rate,maxhours,date1,time1,date2,time2,restdates,resttime1,resttime2,specialev,created_user,created_date,last_edited_user,last_edited_date,ratetimea,ratetimeb,rate2
36738,-80.0121194566341,40.4457201040142,384,422030-NSHORE0402,NORTHSHORE,NORTHSHORE AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,Yes,,,,, , , 
36739,-80.0093540984178,40.4475265575352,385,422031-GENROB0101,NORTHSHORE,W GENERAL ROBINSON ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 9AM,4PM - 6PM,Yes,,,,, , , 
36740,-80.0132915824182,40.4468325584119,386,422032-GENROB0001,NORTHSHORE,W GENERAL ROBINSON ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 9AM,4PM - 6PM,Yes,,,,, , , 
36741,-80.0111994587649,40.4471754765279,387,422033-GENROB0003,NORTHSHORE,W GENERAL ROBINSON ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 9AM,4PM - 6PM,Yes,,,,, , , 
36742,-80.0134525149935,40.4466243573216,388,422034-GENROB0002,NORTHSHORE,W GENERAL ROBINSON ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 9AM,4PM - 6PM,Yes,,,,, , , 
36743,-80.0124332752632,40.4467672405315,389,422035-GENROB0004,NORTHSHORE,W GENERAL ROBINSON ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 9AM,4PM - 6PM,Yes,,,,, , , 
36744,-80.0115105950881,40.4469223705218,390,422036-GENROB0006,NORTHSHORE,W GENERAL ROBINSON ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 9AM,4PM - 6PM,Yes,,,,, , , 
36745,-80.0105986437567,40.4471346530709,391,422037-GENROB0008,NORTHSHORE,W GENERAL ROBINSON ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 9AM,4PM - 6PM,Yes,,,,, , , 
36746,-80.0038502038085,40.4474102113891,393,422343-FEDLST0101,NORTHSHORE,FEDERAL ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,Yes,,,,, , , 
36747,-80.0326313878908,40.4417873780209,1035,423001-MAINST0301,WEST END,MAIN ST, ,$1 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
36748,-80.033522954402,40.4414534143838,1036,423002-MAINST0401,WEST END,MAIN ST, ,$1 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
36749,-80.0332600978342,40.441412587437,1037,423003-MAINST0402,WEST END,MAIN ST, ,$1 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
36750,-80.0336999802357,40.4412370312157,1038,423004-MAINST0404,WEST END,MAIN ST, ,$1 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
36751,-80.0343866259377,40.4409920682769,1039,423005-MAINST0406,WEST END,MAIN ST, ,$1 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
36752,-80.0344552905356,40.4411198573821,1040,423006-MAINST0403,WEST END,MAIN ST, ,$1 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
36753,-79.9652583070464,40.4331588564326,489,424001-TECHNO0704,TECHNOLOGY,TECHNOLOGY DRIVE, ,Dynamic,10 Hours,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
36754,-79.9646247559485,40.4328235738571,490,424002-TECHNO0702,TECHNOLOGY,TECHNOLOGY DRIVE, ,Dynamic,10 Hours,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
36755,-79.9635545827226,40.4324263031815,491,424003-TECHNO0502,TECHNOLOGY,TECHNOLOGY DRIVE, ,Dynamic,10 Hours,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
36756,-79.9623745483964,40.4318424069318,492,424004-TECHNO0404,TECHNOLOGY,TECHNOLOGY DRIVE, ,Dynamic,10 Hours,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
36757,-79.9613925069392,40.4313307296875,493,424005-TECHNO0402,TECHNOLOGY,TECHNOLOGY DRIVE, ,Dynamic,10 Hours,Mon - Sat,~ 8AM - 10PM, , , , , ,No,,,,, , , 
36758,-79.9174839862085,40.4567944686915,6,425002-LIVING6401,BAKERY-SQ,LIVING PL, ,$2 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
36759,-79.916353032455,40.4558369143958,7,425003-LIVING6404,BAKERY-SQ,LIVING PL, ,$2 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
36760,-79.916326210368,40.4559920234117,8,425004-LIVING6403,BAKERY-SQ,LIVING PL, ,$2 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
36761,-79.9159899953128,40.4555209467183,9,425006-BAKESQ0201,BAKERY-SQ,BAKERY SQ BLVD, ,$2 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
36762,-79.9821318138786,40.4427476183193,295,426001-CENTRE1801,HILL-DIST,CENTRE AVE, ,$1 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
36763,-79.9820996273517,40.4426292223533,296,426002-CENTRE1802,HILL-DIST,CENTRE AVE, ,$1 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
36764,-79.9814773546984,40.4430456486525,297,426003-CENTRE1803,HILL-DIST,CENTRE AVE, ,$1 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
36765,-79.9814693080573,40.4428884684511,298,426004-CENTRE1804,HILL-DIST,CENTRE AVE, ,$1 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
36766,-79.9883302646388,40.4140931850369,299,427001-BVILLE0302,KNOXVILLE,BROWNSVILLE RD, ,$1 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
36767,-79.988686998511,40.4135887651931,300,427002-BVILLE0304,KNOXVILLE,BROWNSVILLE RD, ,$1 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
36768,-79.9891020704437,40.4130363496484,301,427003-BVILLE0402,KNOXVILLE,BROWNSVILLE RD, ,$1 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
36769,-79.9894775797795,40.4124604439592,302,427004-BVILLE0404,KNOXVILLE,BROWNSVILLE RD, ,$1 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
36770,-79.9898101737478,40.4117497450433,303,427005-BVILLE0502,KNOXVILLE,BROWNSVILLE RD, ,$1 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
36771,-79.9901427677203,40.4110962221738,304,427006-BVILLE0504,KNOXVILLE,BROWNSVILLE RD, ,$1 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
36772,-79.9763897380085,40.4282695118449,0,415344-S21ST0002,SOUTHSIDE,S 21ST, ,$1.50 Per Hour, , , , , , , , , ,,,,, , , 
36773,-80.0229741595122,40.3958101988317,0,419001-BROOKL0502,BROOKLINE,BROOKLINE BLVD, ,$1.50 Per Hour, , , , , , , , , ,,,,, , , 
36774,-80.013153710507,40.4455609597356,0,422021-NSHORE0403,NORTHSHORE,NORTHSHORE AVE, , , , , , , , , , , ,,,,, , , 
36775,,,0,Friendship Ave RPP,FRIENDSHIP AVE RPP,Friendship Ave RPP, , , , , , , , , , , ,,,,, , , 
36776,,,0,PBP301,SHER-HAR-L,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36777,,,0,PBP302,SHER-KIR-L,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36778,,,0,PBP304,TAME-BEA-L,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36779,,,0,PBP307,EVA-BEAT-L,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36780,,,0,PBP311,ANSL-BEA-L,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36781,,,0,PBP314,PENNC.NW-L,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36782,,,0,PBP321,BEAC-BAR-L,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36783,,,0,PBP322,FORB-SHA-L,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36784,,,0,PBP323,DOUG-PHI-L,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36785,,,0,PBP324,FORB-MUR-L,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36786,,,0,PBP325,JCC-L,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36787,,,0,PBP328,IVY-BELL-L,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36788,,,0,PBP329,Z - Inactive/Removed Terminals,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36789,,,0,PBP331,HOME-ZEN-L,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36790,,,0,PBP334,TAYLOR-L,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36791,,,0,PBP335,FRIE-CED-L,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36792,,,0,PBP337,5224BUTL-L,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36793,,,0,PBP338,42-BUTLE-L,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36794,,,0,PBP341,18-SIDNE-L,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36795,,,0,PBP342,EASTCARS-L,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36796,,,0,PBP343,19-CARSO-L,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36797,,,0,PBP371,EASTOHIO-L,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36798,,,0,PBP375,OBSERHIL-L,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36799,,,0,PBP401,DOWNTOWN1,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36800,,,0,PBP402,DOWNTOWN2,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36801,,,0,PBP403-1,HILL-DIST-2,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36802,,,0,PBP403-2,UPTOWN1,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36803,,,0,PBP403-3,UPTOWN2,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36804,,,0,PBP404,STRIPDIST,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36805,,,0,PBP405,LAWRENCEV,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36806,,,0,PBP406,BLOOMFIELD,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36807,,,0,PBP407,OAKLAND1,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36808,,,0,PBP408,OAKLAND2,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36809,,,0,PBP409,OAKLAND3,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36810,,,0,PBP410,OAKLAND4,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36811,,,0,PBP410-1,W CIRC DR,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36812,,,0,PBP411-1,SHADYSIDE1,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36813,,,0,PBP411-2,SHADYSIDE2,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36814,,,0,PBP412,EASTLIB,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36815,,,0,PBP413-1,SQ.HILL1,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36816,,,0,PBP413-2,SQ.HILL2,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36817,,,0,PBP414,MELONPARK,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36818,,,0,PBP415,SOUTHSIDE,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36819,,,0,PBP416,CARRICK,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36820,,,0,PBP417,ALLENTOWN,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36821,,,0,PBP418,BEECHVIEW,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36822,,,0,PBP419,BROOKLINE,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36823,,,0,PBP420,MT.WASH,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36824,,,0,PBP421,NORTHSIDE,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36825,,,0,PBP422,NORTHSHORE,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36826,,,0,PBP423,WEST END,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36827,,,0,PBP424,TECHNOLOGY,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36828,,,0,PBP425,BAKERY-SQ,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36829,,,0,PBP426,HILL-DIST,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
36830,,,0,PBP427,KNOXVILLE,Virtual terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
